浩鑫,	2405
Year,最高價,日期,最低價,日期,收盤平均價
2000,67.00,4/12,6.00,12/29,31.59
2001,37.30,12/31,5.80,1/02,12.89
2002,52.00,1/16,18.70,10/11,29.05
2003,64.00,7/15,21.80,2/07,38.91
2004,60.00,4/19,18.20,10/04,34.70
2005,21.60,1/03,10.35,10/28,15.45
2006,17.40,11/30,7.44,9/19,11.30
2007,22.05,7/19,9.25,12/21,14.56
2008,17.50,5/21,6.11,11/21,11.18
2009,33.70,12/30,5.90,2/02,17.51
2010,33.00,1/04,20.40,5/25,25.05
2011,21.80,1/03,7.96,11/24,13.46
2012,12.80,2/16,7.54,6/04,9.83
2013,15.20,5/31,9.91,1/25,11.87
2014,15.10,1/22,7.03,10/17,10.72
2015,10.40,7/02,5.30,8/25,7.90
2016,12.60,4/11,6.50,1/07,8.80
2017,25.40,11/29,7.82,5/18,11.43
