聯電,	2303
Year,最高價,日期,最低價,日期,收盤平均價
2000,128.00,1/27,42.30,12/22,85.36
2001,61.50,2/16,23.40,10/04,44.90
2002,58.00,4/17,19.70,10/08,37.66
2003,32.80,11/06,18.80,2/07,24.82
2004,35.20,3/05,19.30,10/27,25.29
2005,25.25,7/14,16.35,10/28,20.30
2006,22.90,4/24,17.35,8/02,19.17
2007,24.70,10/09,17.00,8/17,19.57
2008,20.30,5/20,6.60,11/21,14.38
2009,17.20,12/31,6.96,1/21,12.84
2010,19.10,1/07,12.75,8/31,15.21
2011,18.30,2/08,10.15,8/09,13.78
2012,15.75,2/01,10.00,11/22,12.90
2013,15.40,7/01,10.90,3/04,12.33
2014,16.70,7/04,11.90,2/05,13.44
2015,16.10,3/02,9.92,8/24,13.14
2016,13.55,3/02,10.80,1/14,12.03
2017,16.80,9/07,11.30,2/03,13.67
2018,18.65,7/23,10.40,11/13,14.98
2019,17.05,12/17,10.55,1/04,13.32
