景碩,	3189
Year,最高價,日期,最低價,日期,收盤平均價
2004,66.00,11/04,47.70,12/14,54.90
2005,117.00,12/30,40.10,1/14,67.70
2006,142.00,4/24,82.00,8/07,103.09
2007,152.00,7/23,97.00,1/02,120.28
2008,106.50,1/02,25.90,11/19,62.77
2009,97.50,10/05,28.70,1/21,64.07
2010,106.50,12/21,61.80,6/30,78.98
2011,133.00,6/03,71.10,12/19,99.97
2012,107.50,2/29,77.00,10/29,88.09
2013,118.50,7/04,88.60,1/25,101.89
2014,139.50,6/05,96.70,12/17,115.54
2015,106.50,1/26,49.90,8/24,80.65
2016,80.80,3/02,58.90,1/12,69.95
2017,87.90,8/22,53.50,12/27,76.69
