大魯閣,	1432
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.50,2/21,7.20,12/28,10.74
2001,8.60,3/20,5.50,10/19,7.67
2002,9.00,3/28,4.50,11/04,6.05
2003,11.60,3/19,6.10,1/02,7.93
2004,9.50,2/11,5.90,11/30,7.09
2005,8.40,1/07,0.82,11/30,4.71
2006,9.49,12/28,1.24,3/08,5.84
2007,10.50,7/23,3.90,9/17,6.98
2008,7.25,3/06,1.12,12/01,4.99
2009,9.80,11/06,1.10,2/05,5.69
2010,19.15,12/31,5.85,1/25,10.41
2011,20.40,1/03,6.98,12/20,13.16
2012,14.50,9/26,7.91,1/03,10.86
2013,39.60,6/07,12.50,1/17,24.92
2014,30.00,2/24,16.15,10/21,23.15
2015,22.45,12/28,14.00,8/24,18.75
2016,25.00,4/11,15.50,11/09,19.76
2017,19.40,7/11,12.10,12/13,14.71
2018,14.35,1/03,6.48,10/12,10.16
2019,9.48,3/11,6.50,12/20,7.64
