辛耘,	3583
Year,最高價,日期,最低價,日期,收盤平均價
2013,67.60,3/13,39.90,7/09,52.09
2014,72.00,10/17,51.10,2/11,59.52
2015,84.70,12/08,52.50,6/09,63.00
2016,80.40,4/18,52.90,11/07,67.41
2017,96.80,12/11,53.00,4/24,64.63
