新光鋼,	2031
Year,最高價,日期,最低價,日期,收盤平均價
2000,15.20,9/11,7.30,12/30,9.82
2001,10.80,2/07,4.25,9/20,6.96
2002,34.80,6/11,5.70,1/09,22.13
2003,42.00,1/21,24.70,4/28,31.55
2004,67.50,3/15,36.10,1/02,50.46
2005,50.50,1/03,13.30,11/10,30.05
2006,29.20,4/19,14.10,1/05,19.97
2007,35.50,11/15,20.10,8/17,27.16
2008,55.80,5/20,11.00,10/28,31.59
2009,34.75,12/31,12.35,3/03,22.94
2010,38.60,1/12,23.20,6/09,30.15
2011,38.80,2/09,15.60,11/24,27.45
2012,26.30,2/20,16.30,10/26,19.70
2013,23.80,1/10,17.20,7/08,19.23
2014,20.70,4/22,16.85,11/19,18.62
2015,19.30,5/06,10.35,8/25,15.51
2016,24.15,12/13,11.60,1/18,16.45
2017,34.10,8/04,21.00,4/20,26.31
2018,52.50,4/24,28.10,1/16,35.94
2019,34.60,3/18,26.00,8/26,30.17
