台星科,	3265
Year,最高價,日期,最低價,日期,收盤平均價
2005,24.05,12/23,11.95,10/28,14.97
2006,29.10,04/20,16.95,02/23,21.75
2007,30.60,04/02,12.40,12/21,23.16
2008,15.00,05/21,5.90,12/05,10.63
2009,13.90,12/31,6.00,01/21,10.14
2010,22.45,12/23,13.70,01/07,17.57
2011,34.90,06/27,16.65,08/22,21.88
2012,40.05,12/27,19.35,01/02,32.76
2013,47.40,12/09,33.40,08/22,41.13
2014,51.80,03/17,29.00,10/16,44.31
2015,48.50,03/02,17.70,08/25,34.25
2016,29.40,08/11,15.85,01/14,23.09
2017,31.25,02/20,20.05,08/16,26.81
