網家,	8044
Year,最高價,日期,最低價,日期,收盤平均價
2005,59.70,09/16,28.20,01/24,42.87
2006,54.90,01/03,31.95,09/12,40.40
2007,38.40,01/02,21.85,12/21,33.20
2008,32.50,05/26,17.40,10/27,24.40
2009,90.90,11/13,18.30,01/21,59.18
2010,196.00,12/10,58.50,02/06,127.03
2011,240.00,08/19,151.00,01/25,194.77
2012,194.00,02/10,115.00,11/29,164.16
2013,248.50,12/23,116.50,04/16,174.93
2014,377.00,11/26,194.00,04/28,277.33
2015,537.00,05/04,273.50,08/25,390.70
2016,418.00,05/30,250.00,12/09,328.71
2017,296.50,01/06,103.50,11/23,197.84
