立端,	6245
Year,最高價,日期,最低價,日期,收盤平均價
2003,40.50,12/31,22.10,08/26,28.90
2004,66.50,04/08,24.30,10/27,38.74
2005,35.00,12/30,18.75,05/12,26.51
2006,38.85,01/06,27.10,10/18,32.67
2007,62.10,07/16,25.45,02/26,40.35
2008,39.60,03/10,7.44,11/20,23.10
2009,34.60,12/16,9.45,01/13,20.38
2010,31.95,01/19,13.25,11/09,23.99
2011,27.80,09/16,15.50,02/08,22.48
2012,41.00,03/27,19.90,01/02,32.79
2013,60.80,12/24,31.50,03/19,46.70
2014,63.50,03/11,30.35,08/18,45.17
2015,54.20,04/13,27.85,08/05,43.04
2016,49.40,07/26,35.30,01/25,42.60
2017,51.40,11/30,39.10,08/16,45.79
