耿鼎,	1524
Year,最高價,日期,最低價,日期,收盤平均價
2000,41.90,2/21,7.20,9/20,20.59
2001,15.90,4/10,7.20,10/08,10.20
2002,15.60,6/21,9.30,1/17,11.75
2003,18.50,6/05,10.75,2/14,14.09
2004,21.30,10/05,13.00,1/07,17.28
2005,22.00,8/31,13.75,8/19,18.59
2006,20.20,10/19,12.90,9/14,16.41
2007,19.65,1/03,11.40,12/28,16.35
2008,12.45,4/17,6.31,10/28,9.48
2009,15.75,12/01,6.82,1/05,9.79
2010,15.10,1/18,9.95,11/09,12.01
2011,11.40,1/11,6.50,12/19,8.39
2012,7.90,2/14,5.32,6/04,6.37
2013,9.74,9/25,6.38,1/02,7.82
2014,9.23,2/19,6.42,10/28,8.02
2015,8.16,1/07,4.24,8/25,6.14
2016,13.45,9/23,6.10,1/18,9.31
2017,14.20,3/24,10.60,8/15,11.59
2018,12.35,1/09,9.40,11/05,10.48
