康舒,	6282
Year,最高價,日期,最低價,日期,收盤平均價
2003,40.70,12/02,29.90,9/18,34.47
2004,41.30,2/20,22.30,8/05,31.52
2005,35.35,3/16,14.65,10/19,23.68
2006,19.60,5/02,8.00,8/30,13.11
2007,26.85,7/26,12.60,1/05,18.09
2008,17.45,5/13,10.40,1/31,13.59
2009,30.80,12/16,11.95,1/21,19.60
2010,29.85,1/19,19.80,5/26,25.45
2011,25.70,1/17,12.60,11/24,19.08
2012,23.10,10/08,15.00,6/04,18.49
2013,35.85,8/20,20.50,1/09,26.92
2014,54.50,7/11,29.60,1/10,38.89
2015,38.85,2/26,12.60,8/25,26.36
2016,28.50,3/16,19.30,1/12,24.11
2017,25.50,2/16,20.80,12/11,23.31
