信大,	1109
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.10,2/17,8.50,10/02,12.48
2001,13.10,1/30,8.70,11/12,10.55
2002,12.20,4/25,7.95,10/08,9.57
2003,11.40,1/17,7.50,5/02,8.79
2004,13.25,3/15,8.65,6/21,10.31
2005,11.15,1/10,8.70,10/21,9.46
2006,13.80,12/05,8.95,1/02,10.51
2007,14.40,7/18,10.20,12/18,11.99
2008,16.10,5/20,6.40,10/27,10.35
2009,11.55,8/17,7.80,1/21,9.59
2010,11.20,1/11,9.40,2/09,9.99
2011,11.80,8/02,9.66,3/17,10.54
2012,11.55,3/23,10.00,6/04,10.55
2013,12.20,12/30,10.30,8/19,10.70
2014,16.60,6/30,11.55,2/07,13.52
2015,14.70,4/01,9.60,8/25,12.02
2016,11.50,8/26,9.60,1/27,10.06
2017,13.70,12/19,9.96,1/06,10.97
2018,16.95,7/27,11.50,10/30,14.47
