集盛,	1455
Year,最高價,日期,最低價,日期,收盤平均價
2000,15.50,2/21,2.81,11/24,8.27
2001,6.15,9/25,3.30,1/02,4.62
2002,13.60,12/10,5.80,1/02,9.78
2003,17.70,1/24,7.30,5/02,10.73
2004,13.70,1/07,8.45,5/18,10.72
2005,12.55,1/03,5.80,10/21,8.68
2006,8.97,12/20,5.51,3/29,6.54
2007,11.60,8/13,6.83,12/18,8.78
2008,9.65,4/21,3.19,10/28,6.17
2009,13.85,10/21,3.50,2/18,7.45
2010,17.80,4/29,10.45,2/06,14.69
2011,23.60,4/13,10.05,12/20,17.02
2012,15.50,2/17,7.86,11/22,10.63
2013,11.55,10/08,8.37,4/16,9.82
2014,10.65,1/13,7.93,11/20,9.21
2015,15.20,6/16,7.53,12/14,10.27
2016,10.20,12/14,7.49,1/18,8.62
2017,13.95,11/22,8.36,5/19,10.33
