潤泰材,	8463
Year,最高價,日期,最低價,日期,收盤平均價
2015,40.00,7/13,20.65,8/24,26.61
2016,24.30,1/04,15.50,11/09,19.10
2017,22.50,3/30,15.90,8/15,18.10
