東和,	1414
Year,最高價,日期,最低價,日期,收盤平均價
2000,11.60,2/21,1.22,11/22,5.07
2001,3.14,2/21,1.07,7/26,1.69
2002,5.75,3/27,1.36,1/07,3.48
2003,6.25,12/31,2.35,5/22,3.65
2004,12.50,3/02,5.00,11/02,7.09
2005,7.40,1/07,2.80,11/09,4.26
2006,8.70,12/27,2.61,3/29,4.13
2007,13.30,7/12,5.01,12/21,7.74
2008,8.90,4/17,1.70,11/21,4.93
2009,6.83,6/09,1.95,2/04,4.22
2010,14.55,12/27,4.30,2/06,7.18
2011,18.50,2/22,10.15,10/04,13.57
2012,15.65,3/08,7.77,6/05,10.05
2013,10.95,10/08,8.56,7/19,9.29
2014,11.35,3/28,7.50,12/01,9.07
2015,9.87,6/18,5.90,8/24,7.47
2016,6.79,7/21,5.52,5/16,6.13
2017,7.81,12/19,6.02,1/03,6.54
