旺玖,	6233
Year,最高價,日期,最低價,日期,收盤平均價
2003,112.00,12/15,73.00,03/11,87.34
2004,174.00,02/25,56.00,10/27,110.57
2005,86.00,03/21,26.30,10/20,54.03
2006,50.30,12/25,12.25,09/15,22.99
2007,95.00,07/27,23.20,12/21,47.54
2008,43.80,05/21,9.58,11/20,26.54
2009,51.80,12/17,12.20,02/02,32.09
2010,53.30,09/15,29.30,05/26,43.46
2011,42.40,01/13,12.25,12/13,28.51
2012,20.65,02/16,11.10,10/29,15.95
2013,17.70,12/31,11.60,08/22,14.68
2014,26.70,07/24,13.00,12/01,21.09
2015,20.40,05/04,8.51,08/25,15.97
2016,13.95,01/04,8.11,11/17,11.50
2017,13.15,06/05,9.10,01/16,11.42
