南六,	6504
Year,最高價,日期,最低價,日期,收盤平均價
2013,189.50,7/18,67.00,5/10,134.82
2014,188.00,4/08,109.00,11/18,151.74
2015,207.00,6/03,128.50,1/19,169.45
2016,176.00,1/06,128.00,11/04,148.26
2017,174.00,11/17,142.00,8/10,153.57
2018,183.00,6/14,149.00,10/11,162.93
2019,172.00,3/04,128.50,11/12,151.85
