昶和,	1468
Year,最高價,日期,最低價,日期,收盤平均價
2000,30.00,2/11,13.30,11/21,21.43
2001,17.20,2/16,9.75,10/31,13.39
2002,14.50,4/25,10.80,8/06,12.61
2003,15.70,2/06,12.05,6/06,13.71
2004,17.50,3/12,11.60,5/18,13.43
2005,13.80,1/11,12.30,9/26,13.10
2006,14.40,5/08,12.30,11/23,13.03
2007,15.80,10/30,12.35,3/05,13.77
2008,16.35,3/25,9.88,10/28,12.35
2009,11.80,11/19,9.84,1/15,10.80
2010,30.10,4/27,10.15,2/09,15.99
2011,18.05,1/03,8.90,9/16,12.45
2012,15.80,2/16,8.70,6/04,10.59
2013,12.65,1/17,9.34,7/04,10.49
2014,14.25,8/05,9.28,8/18,10.52
2015,14.60,5/04,8.64,8/24,9.94
2016,13.10,9/23,8.60,1/15,9.99
2017,12.35,6/28,9.68,4/26,10.23
2018,12.25,7/11,9.01,10/30,10.30
2019,10.50,1/11,9.41,1/24,10.06
