敬鵬,	2355
Year,最高價,日期,最低價,日期,收盤平均價
2000,72.00,4/14,18.30,12/22,44.41
2001,44.70,12/13,18.10,1/02,28.29
2002,49.80,4/17,22.40,10/08,32.97
2003,29.80,1/15,18.70,5/02,23.19
2004,29.00,3/08,17.50,8/05,21.94
2005,23.10,12/29,14.70,8/31,17.87
2006,25.50,5/16,19.45,8/07,21.48
2007,36.60,9/04,22.10,1/10,28.51
2008,28.50,1/02,8.70,11/21,20.14
2009,30.35,12/09,9.37,1/20,18.40
2010,30.00,1/05,21.15,5/26,24.71
2011,26.25,1/14,16.85,8/09,21.78
2012,38.75,9/04,19.25,1/02,29.21
2013,60.20,8/09,29.90,1/29,43.68
2014,59.90,5/05,45.40,10/22,53.32
2015,63.50,3/31,35.80,7/28,50.44
2016,77.30,9/06,48.10,1/08,63.57
2017,65.00,11/02,53.60,9/11,59.74
2018,59.60,1/05,31.85,10/12,42.49
2019,43.80,2/15,29.70,8/15,34.63
