盛達,	3027
Year,最高價,日期,最低價,日期,收盤平均價
2002,39.70,8/27,30.00,10/14,35.80
2003,37.10,1/03,19.00,9/04,25.87
2004,28.20,2/06,12.80,8/18,18.26
2005,16.80,3/23,9.90,10/26,13.33
2006,21.85,12/26,12.55,1/23,16.07
2007,35.00,7/09,19.20,1/31,26.63
2008,24.50,4/07,7.71,12/29,16.31
2009,32.20,12/17,7.56,2/02,14.22
2010,30.10,1/05,17.60,11/15,22.48
2011,19.55,2/14,9.10,8/09,13.29
2012,15.05,9/18,9.44,6/04,11.34
2013,19.55,12/31,11.00,2/21,13.50
2014,29.15,6/30,16.50,8/25,21.77
2015,19.85,1/05,8.11,8/25,13.93
2016,15.35,6/28,10.60,1/18,13.07
2017,17.40,2/20,9.94,12/26,12.61
2018,11.55,1/12,7.50,10/12,9.44
2019,12.85,4/17,7.28,11/18,8.25
