敦陽科,	2480
Year,最高價,日期,最低價,日期,收盤平均價
2001,142.50,12/13,82.50,9/19,113.24
2002,148.50,1/22,40.80,12/31,91.45
2003,50.50,1/15,26.70,5/02,34.33
2004,35.90,2/02,13.60,11/02,21.48
2005,17.75,7/07,12.40,10/28,14.82
2006,19.00,12/12,11.85,9/15,13.98
2007,24.30,6/23,13.60,12/18,18.15
2008,19.50,5/06,8.86,11/21,14.28
2009,33.10,12/16,10.00,1/10,17.62
2010,38.40,3/23,24.00,2/06,29.44
2011,37.60,8/16,21.70,12/16,28.11
2012,30.20,3/01,22.65,1/13,26.06
2013,32.95,12/13,23.80,7/10,26.29
2014,34.90,1/08,26.70,8/08,29.51
2015,30.90,5/27,20.15,8/25,27.04
2016,29.10,12/13,23.45,1/18,25.86
2017,36.40,9/05,27.35,1/03,31.95
2018,43.40,5/03,34.35,2/09,38.54
