台汽電,	8926
Year,最高價,日期,最低價,日期,收盤平均價
2003,12.35,11/06,11.30,9/29,11.73
2004,16.50,3/16,12.20,1/02,14.25
2005,16.40,1/25,11.20,11/25,13.78
2006,13.30,5/11,10.00,9/15,11.77
2007,23.05,7/12,12.30,1/10,16.78
2008,26.50,5/22,9.61,10/28,15.62
2009,17.60,12/31,11.85,1/21,14.92
2010,19.00,8/03,15.45,2/05,17.25
2011,21.15,3/29,16.90,8/09,19.19
2012,25.70,4/02,18.05,11/26,20.45
2013,21.10,3/07,17.10,12/24,19.18
2014,27.10,12/08,17.35,1/02,21.30
2015,30.50,4/30,19.90,8/25,24.62
2016,25.50,3/02,21.95,12/28,23.59
2017,27.50,12/20,22.15,1/05,23.42
2018,30.80,4/26,24.60,2/06,26.48
2019,31.00,9/23,24.95,1/04,27.48
