新鼎,	5209
Year,最高價,日期,最低價,日期,收盤平均價
2002,34.50,04/11,8.20,10/08,15.28
2003,10.85,01/14,6.85,05/15,8.76
2004,15.00,02/23,9.05,01/02,11.92
2005,19.05,07/28,9.15,01/26,13.81
2006,42.55,12/29,16.80,02/22,20.66
2007,46.70,07/25,22.65,12/21,34.87
2008,31.20,04/29,14.25,10/28,22.58
2009,38.50,12/16,14.00,01/19,25.10
2010,84.40,02/24,35.60,01/05,67.12
2011,76.60,01/03,49.00,12/20,65.95
2012,71.90,07/26,50.50,01/13,62.54
2013,66.30,04/01,45.60,08/22,56.43
2014,74.30,05/07,50.00,11/17,62.59
2015,56.40,03/06,38.20,08/24,48.40
2016,44.50,03/28,38.00,09/08,40.27
2017,52.40,10/12,39.75,01/12,45.36
