凌華,	6166
Year,最高價,日期,最低價,日期,收盤平均價
2004,26.90,12/20,23.00,12/10,24.95
2005,36.85,12/29,24.30,1/14,28.29
2006,43.90,4/21,29.40,9/14,35.09
2007,58.00,8/14,29.30,12/18,41.77
2008,41.90,5/09,15.50,12/04,29.82
2009,30.05,12/15,16.10,1/09,21.00
2010,61.70,9/27,24.00,2/09,43.50
2011,63.60,4/26,28.40,11/24,47.29
2012,45.00,3/01,28.20,10/29,35.33
2013,58.00,11/11,31.35,4/29,42.51
2014,87.20,8/04,46.60,2/05,66.72
2015,123.50,6/02,65.40,8/24,87.39
2016,81.90,3/14,51.30,11/17,64.99
2017,77.40,2/09,59.30,7/24,66.58
