日盛金,	5820
Year,最高價,日期,最低價,日期,收盤平均價
2002,12.00,04/24,5.80,10/14,8.67
2003,9.95,01/23,5.85,05/21,7.20
2004,14.05,03/04,8.60,01/02,10.59
2005,11.40,01/03,6.61,11/03,8.47
2006,8.97,05/08,6.49,03/14,7.42
2007,10.20,10/03,5.51,05/21,7.80
2008,9.60,01/15,2.32,11/25,6.14
2009,7.29,06/01,2.46,03/03,5.13
2010,13.65,12/31,3.42,05/26,7.11
2011,15.20,05/05,6.69,12/20,12.95
2012,10.15,03/15,7.58,11/06,8.88
2013,10.05,05/22,8.11,11/21,8.97
2014,9.18,01/09,7.86,10/16,8.59
2015,9.45,05/04,6.67,08/24,8.27
2016,7.39,02/02,6.33,01/15,6.91
2017,9.10,11/23,6.70,06/08,7.64
