福懋,	1434
Year,最高價,日期,最低價,日期,收盤平均價
2000,31.00,2/18,12.35,11/21,21.58
2001,17.60,1/02,8.30,9/24,11.80
2002,16.00,4/25,10.25,1/02,13.81
2003,17.50,1/24,11.95,5/02,14.15
2004,17.70,3/08,12.90,5/17,14.90
2005,17.25,6/27,13.70,10/24,15.61
2006,25.50,12/05,15.35,6/12,17.84
2007,42.90,7/27,23.00,1/11,32.27
2008,36.15,4/17,15.65,10/28,26.54
2009,26.00,12/25,15.20,1/21,21.04
2010,29.35,10/18,21.45,5/25,25.18
2011,35.15,7/18,25.45,3/15,29.25
2012,30.15,3/14,25.00,7/26,27.52
2013,38.90,11/08,26.50,8/22,29.99
2014,36.00,1/02,27.75,10/14,31.61
2015,38.00,5/04,26.00,8/26,31.91
2016,32.65,3/22,27.00,1/21,29.94
2017,33.60,4/06,29.25,1/03,30.85
2018,37.95,9/21,30.05,2/09,33.35
2019,40.80,6/26,33.00,8/06,35.70
