泰詠,	6266
Year,最高價,日期,最低價,日期,收盤平均價
2004,25.20,04/29,13.05,08/09,16.69
2005,18.70,03/15,6.35,10/28,11.64
2006,17.10,05/05,7.72,01/23,12.23
2007,19.70,09/04,13.45,03/14,16.40
2008,16.70,01/04,4.19,11/20,9.80
2009,10.40,12/30,3.35,02/02,6.79
2010,16.70,05/17,7.80,02/06,13.74
2011,15.40,04/06,7.42,12/19,12.80
2012,12.10,03/13,7.47,01/17,9.98
2013,10.20,04/02,8.53,08/23,9.21
2014,14.70,03/18,9.21,01/02,12.57
2015,15.60,06/02,11.35,01/07,13.66
2016,19.45,04/21,10.75,11/09,15.66
2017,14.85,09/12,10.85,01/20,12.95
