德勝,	8048
Year,最高價,日期,最低價,日期,收盤平均價
2009,33.55,12/24,18.60,09/15,25.93
2010,38.90,03/23,18.15,11/17,30.81
2011,21.50,04/20,9.96,12/19,16.85
2012,13.80,02/20,10.00,04/24,11.94
2013,22.30,11/05,12.40,01/04,17.51
2014,47.00,06/18,19.35,02/05,35.20
2015,66.40,07/01,29.75,01/05,50.03
2016,49.90,03/15,20.45,11/09,38.96
2017,39.35,09/26,23.30,01/16,30.49
