富堡,	8929
Year,最高價,日期,最低價,日期,收盤平均價
2000,11.40,12/02,9.10,12/26,10.18
2001,10.80,03/06,5.15,12/27,7.94
2002,7.75,04/17,3.16,10/15,4.81
2003,5.30,02/24,3.17,12/30,3.97
2004,5.50,04/19,2.44,12/03,3.84
2005,2.85,03/14,0.63,08/15,2.05
2006,8.72,12/15,1.44,07/20,3.97
2007,11.00,10/22,6.80,04/19,9.09
2008,14.10,06/13,8.84,01/28,11.41
2009,48.35,09/09,9.58,02/24,32.97
2010,56.40,08/23,35.30,05/25,48.05
2011,50.80,01/05,21.30,10/05,37.75
2012,35.70,07/05,22.00,01/17,30.22
2013,44.40,07/18,29.50,01/03,38.83
2014,63.40,04/10,26.50,12/01,48.71
2015,32.00,04/09,17.10,08/25,26.25
2016,33.55,11/22,20.10,01/07,28.16
2017,76.00,07/27,28.40,01/12,54.05
