全譜,	6228
Year,最高價,日期,最低價,日期,收盤平均價
2003,35.00,06/03,16.70,10/21,26.23
2004,28.10,01/09,7.20,12/03,15.20
2005,8.30,03/07,3.75,11/29,5.86
2006,12.35,10/04,4.02,02/23,7.97
2007,13.95,07/03,8.47,11/21,10.85
2008,10.00,05/13,5.25,11/20,7.43
2009,14.40,12/31,5.19,01/19,9.39
2010,14.80,05/24,9.12,11/29,12.68
2011,11.75,03/03,6.06,08/29,9.43
2012,7.88,02/21,3.75,11/26,6.14
2013,13.70,07/17,4.31,01/07,10.41
2014,38.00,12/31,7.30,02/05,18.78
2015,37.80,01/05,7.31,08/10,20.18
2016,15.00,11/15,5.00,08/23,8.90
2017,13.50,04/20,9.31,10/18,11.85
