環科,	2413
Year,最高價,日期,最低價,日期,收盤平均價
2000,136.00,9/27,55.50,11/23,84.49
2001,102.00,2/16,21.10,10/08,60.84
2002,53.50,3/22,16.50,10/14,30.62
2003,26.00,7/09,14.50,5/02,18.56
2004,22.90,3/01,10.65,12/01,15.65
2005,12.80,3/11,7.62,10/20,10.05
2006,23.95,12/18,9.20,1/24,14.28
2007,33.95,7/12,16.60,12/18,25.10
2008,19.45,1/02,6.22,9/18,12.10
2009,16.90,12/31,7.40,3/03,11.81
2010,25.00,4/29,13.00,2/08,17.52
2011,20.15,2/15,6.80,12/19,13.43
2012,10.30,3/15,6.00,11/01,7.94
2013,10.35,5/08,6.88,1/09,8.46
2014,19.70,3/26,9.30,10/17,13.73
2015,17.00,3/17,8.35,8/25,13.58
2016,16.10,3/03,10.55,11/11,12.57
2017,24.00,9/28,10.40,4/17,14.94
2018,45.35,6/28,17.00,2/09,23.05
