建錩,	5014
Year,最高價,日期,最低價,日期,收盤平均價
2001,12.90,02/27,5.40,12/06,7.69
2002,18.90,08/12,5.50,01/21,10.67
2003,13.45,01/23,8.05,11/19,9.73
2004,30.90,03/12,10.60,01/27,21.14
2005,26.00,02/21,7.08,12/19,14.93
2006,31.40,10/18,7.20,01/05,16.76
2007,32.25,04/16,11.30,12/21,24.20
2008,17.75,03/04,5.01,10/24,10.61
2009,15.80,12/31,5.30,03/03,11.68
2010,15.95,01/04,10.10,06/08,12.86
2011,12.50,02/21,6.63,12/29,10.79
2012,9.68,03/15,6.35,06/05,7.62
2013,8.19,01/03,6.36,11/26,7.18
2014,14.30,08/26,6.72,01/06,11.57
2015,11.35,01/12,6.05,08/25,9.60
2016,10.65,12/23,6.30,01/14,8.32
2017,27.80,04/07,9.56,01/03,18.88
