松上,	6156
Year,最高價,日期,最低價,日期,收盤平均價
2002,97.00,03/15,12.10,12/30,39.65
2003,40.40,12/02,8.80,05/02,20.74
2004,63.00,04/19,24.70,11/01,39.61
2005,31.50,04/01,11.45,10/20,22.20
2006,35.65,01/06,15.60,06/23,21.14
2007,25.50,07/10,12.20,11/13,18.86
2008,16.70,05/22,1.95,11/26,9.00
2009,8.29,04/17,2.60,02/06,5.55
2010,8.70,01/12,3.25,09/17,5.74
2011,6.00,11/07,1.37,10/19,3.99
2012,12.85,10/22,2.27,08/03,8.34
2013,9.94,01/23,5.22,12/17,7.52
2014,15.30,09/01,6.81,01/27,11.27
2015,16.15,01/19,6.84,08/26,14.05
2016,19.90,03/09,12.20,06/24,16.26
2017,37.85,06/14,16.00,01/06,27.88
