協禧,	3071
Year,最高價,日期,最低價,日期,收盤平均價
2004,14.90,12/30,14.50,12/31,14.70
2005,22.60,12/30,10.00,10/28,15.11
2006,24.30,06/01,14.80,02/24,18.72
2007,19.10,03/03,6.43,12/21,13.40
2008,9.65,03/17,3.90,11/20,6.59
2009,16.80,12/11,3.90,02/23,12.38
2010,20.55,05/20,12.35,01/27,17.52
2011,16.75,01/03,6.35,12/09,11.82
2012,10.85,03/19,6.41,10/29,8.33
2013,8.07,03/19,6.00,11/21,7.15
2014,11.50,07/03,6.18,04/28,8.66
2015,9.73,01/05,5.59,08/25,7.93
2016,10.70,12/30,6.01,01/22,8.32
2017,27.30,11/29,10.05,01/06,17.36
