精誠,	6214
Year,最高價,日期,最低價,日期,收盤平均價
2010,47.30,12/31,45.55,12/30,46.30
2011,47.45,1/03,28.10,11/29,38.14
2012,35.30,10/08,29.05,7/17,31.36
2013,69.90,12/13,32.05,1/08,43.25
2014,75.90,3/27,45.50,8/21,58.76
2015,85.00,6/01,44.65,8/25,59.15
2016,62.00,3/23,46.20,1/18,53.94
2017,70.00,3/20,56.20,8/10,60.54
2018,68.80,6/01,56.30,2/09,62.83
