新海,	9926
Year,最高價,日期,最低價,日期,收盤平均價
2000,28.10,2/22,10.30,11/24,17.08
2001,14.80,2/02,9.90,8/16,12.32
2002,14.65,4/09,11.00,10/07,12.31
2003,14.70,10/16,11.45,2/19,12.53
2004,15.40,2/11,12.05,5/17,13.42
2005,15.80,6/27,13.35,1/10,14.29
2006,16.05,5/10,13.30,3/30,14.17
2007,22.00,7/18,14.65,1/11,17.31
2008,28.05,5/22,17.00,11/10,20.07
2009,27.30,8/14,19.55,2/27,24.01
2010,32.80,11/09,25.10,2/05,28.27
2011,39.10,8/01,29.40,2/11,34.15
2012,41.80,12/27,36.00,6/04,38.05
2013,46.90,5/09,37.80,9/09,40.98
2014,48.00,7/22,39.50,1/03,42.82
2015,47.80,4/30,38.00,8/24,42.26
2016,45.95,11/25,39.05,12/09,40.99
2017,43.70,1/12,39.50,8/09,40.57
2018,42.60,6/26,37.80,10/31,40.11
