技嘉,	2376
Year,最高價,日期,最低價,日期,收盤平均價
2000,255.00,4/06,54.00,12/30,144.96
2001,118.00,12/26,50.50,1/02,85.07
2002,122.00,2/18,47.80,12/31,80.67
2003,93.00,7/28,46.50,3/07,61.87
2004,65.50,3/10,35.60,10/27,49.36
2005,40.00,7/13,26.00,10/28,32.73
2006,31.20,1/05,17.55,6/21,24.22
2007,33.20,8/14,17.60,12/18,24.74
2008,32.00,5/21,9.90,11/21,19.85
2009,31.65,12/29,11.30,2/02,22.37
2010,35.80,4/30,25.90,8/31,31.15
2011,33.50,1/04,19.55,12/20,28.14
2012,28.95,6/22,20.95,1/02,25.48
2013,39.30,12/10,25.10,1/17,29.05
2014,52.30,5/30,30.85,10/14,41.19
2015,40.65,2/26,23.55,8/24,34.01
2016,47.35,12/27,31.55,1/14,38.62
2017,56.80,12/21,37.60,9/26,41.91
