華電網,	6163
Year,最高價,日期,最低價,日期,收盤平均價
2002,46.60,03/22,11.65,10/01,22.90
2003,20.30,01/13,8.00,11/04,11.54
2004,13.80,02/16,4.99,09/27,8.42
2005,16.10,06/20,6.00,01/03,10.66
2006,12.15,05/03,5.88,02/27,8.61
2007,30.65,10/18,11.75,01/02,17.99
2008,30.80,04/28,18.75,12/02,23.95
2009,33.10,05/25,19.25,01/21,27.30
2010,26.90,01/07,12.20,11/17,20.67
2011,19.50,03/08,9.22,08/09,15.77
2012,23.00,12/14,11.25,01/13,19.30
2013,22.95,01/04,16.80,08/22,19.95
2014,28.50,05/08,14.55,12/01,22.58
2015,18.50,01/05,9.51,08/25,14.02
2016,14.20,03/10,9.50,05/13,11.35
2017,14.95,10/31,10.50,01/03,12.58
