廣宇,	2328
Year,最高價,日期,最低價,日期,收盤平均價
2000,62.00,4/10,9.80,12/30,34.38
2001,23.90,3/28,9.25,1/02,16.41
2002,35.50,2/19,15.20,10/08,23.21
2003,27.30,7/16,16.20,2/07,21.41
2004,33.40,3/08,15.90,7/20,23.30
2005,56.50,6/14,22.50,1/13,38.22
2006,105.50,12/19,31.60,6/09,50.28
2007,156.50,7/26,58.90,12/18,89.42
2008,71.70,1/02,15.45,11/21,45.46
2009,59.70,12/29,24.60,1/10,39.92
2010,60.60,1/19,40.20,5/27,49.28
2011,46.90,1/03,20.75,12/20,34.08
2012,33.00,2/16,22.20,10/29,27.91
2013,29.20,1/04,21.30,11/22,24.19
2014,24.40,1/21,16.15,10/17,21.26
2015,19.90,1/05,9.85,8/25,15.36
2016,32.55,9/29,10.70,5/16,17.79
2017,32.65,3/23,23.80,9/29,27.05
2018,26.85,1/17,16.55,10/12,21.27
