千興,	2025
Year,最高價,日期,最低價,日期,收盤平均價
2000,17.50,2/21,2.57,12/12,9.27
2001,4.60,3/02,0.59,12/06,2.81
2002,5.70,12/11,0.53,1/28,3.12
2003,13.70,12/31,4.30,1/02,8.34
2004,24.20,3/02,11.40,5/18,16.03
2005,15.70,1/04,3.62,10/28,7.55
2006,13.90,4/21,5.20,1/24,9.75
2007,15.05,4/16,6.16,12/21,11.50
2008,12.15,5/20,2.25,10/30,6.96
2009,7.00,5/14,3.10,3/03,5.48
2010,8.52,5/04,5.03,7/22,6.39
2011,8.75,2/09,3.34,12/20,5.98
2012,5.68,2/21,2.55,7/24,3.66
2013,5.46,1/14,3.50,4/16,4.06
2014,8.84,8/27,3.88,4/28,4.79
2015,5.40,1/05,1.46,11/25,3.63
2016,3.60,11/22,1.50,4/12,2.22
2017,4.10,3/07,2.45,8/17,3.01
2018,4.80,4/24,2.15,9/11,3.39
2019,2.95,11/21,1.46,4/19,1.84
