寶雅,	5904
Year,最高價,日期,最低價,日期,收盤平均價
2002,41.90,09/12,26.10,10/11,34.14
2003,38.40,06/20,27.30,07/24,31.53
2004,40.50,03/02,23.30,12/14,31.02
2005,31.20,07/05,23.10,07/08,26.82
2006,30.80,01/13,20.00,11/13,25.28
2007,32.45,06/28,18.80,12/19,23.75
2008,28.90,06/03,17.80,10/27,22.49
2009,30.65,07/07,21.90,01/08,27.17
2010,37.70,08/11,27.35,02/06,31.80
2011,51.70,07/20,28.30,03/15,39.65
2012,76.70,12/12,34.60,01/13,53.30
2013,200.00,12/09,75.80,01/02,130.42
2014,258.00,12/04,165.50,08/19,199.34
2015,402.00,06/04,229.50,01/07,320.57
2016,488.00,08/25,295.00,01/14,392.12
2017,428.00,06/02,351.50,04/18,377.91
