廷鑫,	2358
Year,最高價,日期,最低價,日期,收盤平均價
2000,19.70,2/21,1.76,12/30,8.16
2001,9.30,4/02,0.54,12/06,3.35
2002,4.11,2/01,0.81,10/15,1.91
2003,15.50,11/13,1.40,1/15,10.61
2004,29.50,3/24,9.00,10/04,17.37
2005,14.15,2/24,6.31,11/03,9.22
2006,14.00,12/29,5.81,9/15,7.95
2007,17.60,7/16,6.36,12/18,11.39
2008,8.79,3/07,2.81,12/08,5.70
2009,26.50,9/22,2.75,1/20,10.59
2010,19.90,1/20,10.05,11/24,15.16
2011,15.60,2/24,4.66,11/28,10.51
2012,14.80,4/26,8.10,1/18,11.91
2013,12.80,3/28,8.81,11/29,11.00
2014,23.45,7/04,10.00,3/04,15.01
2015,15.75,3/25,6.85,8/25,10.56
2016,17.90,12/27,6.05,8/23,9.28
2017,29.00,11/23,14.00,4/05,18.62
2018,31.45,6/13,14.70,10/30,21.47
2019,18.80,3/13,11.75,8/14,15.79
