千如,	3236
Year,最高價,日期,最低價,日期,收盤平均價
2004,15.50,12/02,13.20,12/31,14.35
2005,16.85,04/15,9.30,10/28,13.41
2006,25.75,05/23,13.80,01/02,17.67
2007,24.10,07/05,11.90,12/21,19.54
2008,15.70,05/22,4.70,11/20,10.80
2009,18.35,12/18,6.67,02/24,14.59
2010,31.60,05/11,12.50,02/06,22.94
2011,25.45,01/12,8.15,11/24,19.10
2012,13.60,02/10,7.41,06/05,11.40
2013,17.20,03/12,11.50,11/15,13.92
2014,23.70,07/01,12.10,04/28,18.12
2015,20.75,01/08,8.03,08/26,16.83
2016,28.45,10/04,11.35,01/18,21.18
2017,48.00,11/23,21.15,01/03,35.69
