科風,	3043
Year,最高價,日期,最低價,日期,收盤平均價
2002,62.50,9/16,37.20,10/11,45.92
2003,70.00,7/28,35.70,5/02,45.38
2004,54.00,3/02,25.10,10/27,37.71
2005,59.90,7/28,36.50,9/20,46.33
2006,156.00,5/22,46.10,1/23,71.79
2007,82.70,3/05,29.85,12/20,57.45
2008,41.60,5/23,7.76,11/21,24.92
2009,30.70,7/23,10.00,1/21,21.25
2010,102.50,9/08,19.60,2/08,49.45
2011,78.90,2/22,10.55,11/24,42.65
2012,25.95,2/22,6.06,10/30,14.37
2013,16.70,1/15,3.97,7/24,7.63
2014,10.45,6/09,4.01,5/15,5.61
2015,4.90,3/10,2.00,8/14,3.46
2016,3.29,2/19,1.61,6/16,2.33
2017,4.05,4/13,2.00,2/15,2.60
