聯強,	2347
Year,最高價,日期,最低價,日期,收盤平均價
2000,263.00,4/05,46.70,12/30,147.04
2001,94.00,2/16,27.40,10/05,52.66
2002,58.50,12/24,34.60,6/26,48.11
2003,58.50,7/14,38.30,5/02,49.54
2004,65.00,4/02,45.60,11/11,51.87
2005,50.70,4/06,37.25,9/02,44.13
2006,44.95,12/15,28.20,7/27,35.08
2007,114.50,10/29,34.60,3/05,61.75
2008,92.90,4/10,27.10,11/21,63.83
2009,70.30,12/29,32.60,1/13,55.07
2010,82.60,12/14,63.00,1/29,71.71
2011,79.00,8/03,61.00,3/15,71.08
2012,79.50,1/30,51.90,12/21,67.13
2013,63.30,2/18,37.10,7/04,47.96
2014,56.20,1/21,41.10,10/14,46.96
2015,46.75,6/26,30.10,12/15,39.60
2016,39.00,8/09,29.50,1/21,33.54
2017,41.35,11/30,32.05,4/20,35.07
