擎邦,	6122
Year,最高價,日期,最低價,日期,收盤平均價
2002,28.40,02/19,8.65,12/27,14.81
2003,10.30,07/10,6.50,05/02,8.46
2004,12.45,02/25,7.00,09/23,9.00
2005,12.85,06/17,8.50,11/07,10.04
2006,12.30,01/12,7.96,09/28,9.65
2007,22.30,07/26,10.50,01/02,16.83
2008,15.00,05/16,8.45,12/04,11.43
2009,24.30,08/13,9.70,01/05,19.19
2010,23.00,07/29,17.80,02/06,20.56
2011,24.95,05/09,13.55,12/20,21.29
2012,17.50,02/16,11.70,11/21,14.88
2013,14.10,05/22,10.50,11/25,12.88
2014,12.55,01/08,9.71,11/12,11.14
2015,12.05,01/12,5.39,08/25,10.22
2016,10.50,11/22,5.86,03/02,8.19
2017,13.00,08/08,9.90,04/25,11.27
