三商電,	2427
Year,最高價,日期,最低價,日期,收盤平均價
2000,72.50,9/13,27.60,12/30,52.64
2001,62.00,3/15,20.90,10/03,37.39
2002,35.30,1/11,12.75,12/31,21.81
2003,20.60,12/29,12.70,4/01,15.61
2004,27.00,2/26,9.00,12/07,15.23
2005,11.75,3/07,6.01,10/28,8.93
2006,9.51,12/29,6.00,2/24,6.78
2007,11.40,7/17,5.34,12/18,8.20
2008,8.94,4/22,3.97,10/29,6.54
2009,11.75,12/15,5.21,2/20,7.05
2010,24.65,7/30,7.40,2/08,14.28
2011,19.10,9/05,8.32,12/20,14.25
2012,14.75,2/29,7.71,11/01,10.26
2013,9.99,1/16,8.21,11/21,8.76
2014,10.75,4/01,7.00,10/16,8.94
2015,9.51,1/21,4.63,8/25,7.37
2016,8.45,7/20,5.80,1/18,6.64
2017,11.10,11/30,7.12,1/03,8.69
2018,13.70,1/18,9.55,8/13,11.14
