麗正,	2302
Year,最高價,日期,最低價,日期,收盤平均價
2000,51.00,3/09,4.62,12/30,22.70
2001,12.80,4/02,3.71,10/08,6.72
2002,13.00,4/09,4.51,9/09,7.09
2003,7.40,1/15,3.95,5/06,5.66
2004,12.95,2/25,4.32,9/22,7.07
2005,6.58,3/16,3.04,10/21,4.53
2006,8.14,12/27,3.16,3/29,3.96
2007,8.65,8/02,4.25,11/20,5.98
2008,5.38,5/20,1.76,12/05,3.70
2009,7.19,12/31,1.96,1/16,3.67
2010,9.89,6/22,5.15,2/08,7.58
2011,8.33,1/18,3.42,12/20,5.91
2012,5.80,2/16,3.56,10/29,4.21
2013,5.12,5/22,4.00,4/17,4.45
2014,9.09,12/31,4.90,1/03,6.78
2015,9.43,1/05,5.62,8/28,7.24
2016,7.38,10/07,5.32,1/26,6.08
2017,7.15,3/09,5.21,8/15,6.01
