東和鋼鐵,	2006
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.00,2/21,9.50,10/02,14.89
2001,13.40,2/06,7.30,7/19,9.37
2002,12.75,6/11,6.95,10/08,9.95
2003,16.50,1/16,8.00,5/02,11.45
2004,33.80,10/12,13.30,1/14,23.71
2005,27.20,2/22,16.90,10/24,21.16
2006,32.40,12/27,17.85,1/03,26.17
2007,58.80,10/01,30.40,1/08,41.67
2008,64.40,5/26,16.10,10/28,42.88
2009,38.20,8/04,20.75,1/15,30.88
2010,38.75,1/20,25.15,6/08,31.01
2011,36.50,1/05,24.40,10/04,30.91
2012,31.60,2/20,26.30,7/26,28.58
2013,30.65,1/14,22.80,8/30,27.31
2014,27.35,1/14,22.80,10/17,25.18
2015,24.30,1/08,16.25,12/15,20.89
2016,22.40,11/23,16.15,1/18,19.36
2017,26.30,12/28,20.70,1/10,23.80
