大山,	1615
Year,最高價,日期,最低價,日期,收盤平均價
2000,23.50,4/01,5.00,12/28,9.79
2001,8.10,3/02,3.41,9/21,5.31
2002,10.20,4/08,4.77,1/02,7.24
2003,14.30,12/30,7.00,1/03,9.04
2004,18.10,3/18,12.10,11/01,14.37
2005,13.30,1/03,5.36,12/13,8.55
2006,13.55,12/19,4.87,3/28,7.18
2007,17.90,4/13,9.73,12/21,13.82
2008,19.40,5/22,7.20,11/24,12.21
2009,14.10,11/17,7.20,2/03,9.24
2010,21.75,5/06,11.25,2/06,15.50
2011,19.25,6/08,10.60,12/29,13.99
2012,13.30,2/21,10.15,11/27,11.29
2013,11.80,1/11,9.67,12/02,10.55
2014,15.45,9/01,10.00,4/28,10.88
2015,12.40,1/29,8.62,8/26,10.54
2016,11.60,1/19,8.40,5/24,9.70
2017,16.55,8/31,10.10,1/04,12.45
2018,26.30,4/26,13.30,2/06,16.88
2019,18.90,4/01,15.25,8/06,16.88
