瀚荃,	8103
Year,最高價,日期,最低價,日期,收盤平均價
2009,45.00,12/22,32.10,11/02,36.80
2010,53.70,4/29,36.40,2/06,44.59
2011,49.60,5/06,29.05,8/22,40.58
2012,46.20,5/04,33.20,1/03,41.86
2013,43.95,3/06,33.50,10/09,38.22
2014,61.90,9/18,36.45,2/05,47.72
2015,57.20,1/09,22.60,11/13,39.33
2016,31.20,9/12,21.30,1/22,25.98
2017,36.45,3/16,27.45,1/03,31.91
2018,35.00,3/07,21.70,10/30,26.67
2019,27.45,12/05,21.70,8/06,25.08
