中聯資源,	9930
Year,最高價,日期,最低價,日期,收盤平均價
2000,19.70,2/19,10.65,12/05,14.13
2001,14.00,3/19,7.80,11/02,10.59
2002,15.00,6/11,9.00,1/08,12.23
2003,16.60,12/30,12.00,7/22,13.02
2004,23.00,12/31,15.00,5/17,18.04
2005,29.70,9/07,21.40,2/03,25.22
2006,29.50,8/07,24.50,3/23,26.76
2007,45.25,4/26,28.70,1/03,34.25
2008,56.20,6/10,24.95,10/28,38.50
2009,44.10,6/08,30.55,1/05,39.98
2010,42.45,1/05,33.15,11/30,37.89
2011,45.30,5/11,35.65,1/03,40.15
2012,49.60,7/02,39.30,1/18,45.62
2013,62.90,11/11,48.70,1/08,54.88
2014,75.00,7/09,60.70,1/02,70.13
2015,83.90,5/05,50.70,8/24,69.15
2016,65.00,3/30,51.00,11/28,56.96
2017,60.40,12/26,51.00,8/16,54.18
2018,61.70,4/13,49.90,12/25,56.93
2019,55.80,3/15,49.70,11/27,51.82
