錩新,	2415
Year,最高價,日期,最低價,日期,收盤平均價
2000,62.00,9/11,16.50,12/28,30.71
2001,42.60,4/02,17.50,1/02,29.23
2002,40.90,9/11,19.70,12/31,31.60
2003,27.60,7/17,19.30,11/03,22.33
2004,24.20,2/10,9.50,11/29,16.90
2005,12.65,2/22,7.00,10/26,9.61
2006,20.80,12/13,8.53,1/02,12.48
2007,29.40,8/03,14.20,12/21,21.61
2008,22.25,4/15,7.06,10/28,13.85
2009,15.95,12/17,6.52,2/24,10.22
2010,22.95,8/26,10.15,2/08,15.51
2011,15.50,1/17,9.05,11/24,12.36
2012,15.90,3/19,9.28,1/13,12.34
2013,15.30,4/24,11.85,8/28,13.60
2014,23.70,4/23,13.55,1/03,18.35
2015,25.10,1/21,9.20,8/25,16.14
2016,26.05,11/22,11.30,1/18,16.84
2017,40.25,2/20,22.70,7/11,29.54
2018,32.20,8/07,18.15,10/12,24.31
2019,25.50,1/02,18.55,12/16,21.75
