欣欣,	2901
Year,最高價,日期,最低價,日期,收盤平均價
2000,36.40,2/18,13.75,12/01,21.67
2001,25.20,2/13,11.65,10/08,16.62
2002,25.10,5/10,15.20,9/19,18.13
2003,24.00,10/28,16.70,9/15,18.51
2004,23.60,1/29,14.05,11/30,17.04
2005,17.00,1/04,12.25,10/20,14.00
2006,27.90,12/27,12.95,1/02,17.64
2007,34.45,7/19,19.70,12/25,26.33
2008,38.40,4/17,14.20,10/28,23.99
2009,30.50,6/08,15.30,3/02,22.90
2010,32.00,8/04,22.50,5/07,26.61
2011,30.50,1/04,21.65,11/23,25.95
2012,47.45,10/03,24.30,1/13,30.42
2013,43.50,5/20,35.50,4/30,38.60
2014,42.00,7/15,30.80,10/17,35.11
2015,33.40,1/22,26.05,9/03,29.05
2016,28.30,9/29,24.60,8/19,25.90
2017,29.15,9/22,23.40,5/19,25.45
2018,27.00,4/16,23.85,12/04,25.14
2019,25.10,1/03,22.40,10/01,23.74
