國化,	1713
Year,最高價,日期,最低價,日期,收盤平均價
2000,19.90,2/21,5.50,11/20,12.03
2001,11.40,2/22,5.50,7/25,7.53
2002,13.60,4/23,6.30,10/08,8.85
2003,10.70,11/05,6.70,5/02,8.57
2004,15.50,2/11,8.00,8/18,10.44
2005,12.90,1/03,8.53,12/15,9.75
2006,14.30,12/21,7.26,3/27,9.42
2007,20.50,7/03,10.20,12/21,14.44
2008,18.35,5/22,5.88,10/28,11.28
2009,12.45,12/30,6.55,2/23,9.86
2010,15.40,12/23,9.90,2/06,12.40
2011,15.90,1/04,8.80,12/20,12.73
2012,14.25,9/24,9.35,1/13,11.58
2013,20.50,12/05,12.50,1/17,15.13
2014,19.80,1/02,14.40,10/24,16.79
2015,18.55,6/22,14.65,8/24,16.43
2016,16.10,3/31,14.00,12/02,15.13
2017,17.70,4/13,14.70,1/03,16.10
