龍邦,	2514
Year,最高價,日期,最低價,日期,收盤平均價
2000,18.80,2/17,3.77,11/24,8.62
2001,7.00,2/21,2.50,11/30,4.02
2002,9.00,4/25,3.41,9/30,5.08
2003,11.80,10/28,4.46,1/02,7.13
2004,17.50,2/24,8.40,8/18,11.61
2005,15.10,12/16,7.84,4/21,10.90
2006,22.40,12/21,13.45,1/23,16.83
2007,30.80,3/07,16.00,12/18,21.14
2008,21.70,4/18,5.35,12/23,13.99
2009,16.80,12/30,5.52,1/16,10.03
2010,20.00,1/25,11.45,6/15,14.23
2011,14.45,1/03,9.16,3/17,11.49
2012,30.30,12/24,10.40,1/02,15.88
2013,37.15,1/24,18.55,12/25,22.95
2014,22.90,6/12,15.55,2/05,19.54
2015,26.55,6/03,19.15,11/18,22.47
2016,20.75,1/06,15.30,10/26,17.78
2017,16.95,2/06,13.45,11/30,15.53
