冠德,	2520
Year,最高價,日期,最低價,日期,收盤平均價
2000,25.90,2/22,5.60,11/21,15.26
2001,13.00,2/21,3.63,10/19,6.71
2002,12.15,4/25,3.80,10/14,6.36
2003,13.20,9/22,4.05,5/22,7.98
2004,17.30,3/15,8.40,8/18,11.67
2005,11.70,1/04,6.50,4/19,8.79
2006,19.30,12/21,6.30,3/23,10.15
2007,18.60,7/26,9.80,12/21,14.71
2008,28.75,4/15,5.21,10/29,14.38
2009,29.75,10/15,6.38,1/21,17.87
2010,35.00,12/15,20.30,5/25,26.05
2011,34.25,1/05,11.75,12/20,22.52
2012,22.30,12/26,13.90,1/02,18.82
2013,50.00,7/26,21.20,1/02,34.50
2014,37.20,2/12,21.90,10/15,29.49
2015,32.20,2/26,12.85,8/25,21.74
2016,21.45,12/19,13.20,1/22,16.27
2017,24.30,2/15,17.20,9/29,19.52
2018,24.25,1/17,16.35,10/26,20.82
2019,33.45,12/06,18.90,3/19,25.92
