台中銀,	2812
Year,最高價,日期,最低價,日期,收盤平均價
2000,12.20,2/11,2.80,11/20,6.43
2001,5.25,2/20,3.21,5/08,3.99
2002,8.90,4/25,3.50,10/01,5.02
2003,7.50,1/24,4.42,1/02,5.72
2004,12.35,12/31,6.55,1/02,9.73
2005,14.75,1/26,6.75,11/02,9.46
2006,8.84,12/27,5.59,9/14,6.58
2007,16.60,7/26,7.50,1/10,12.55
2008,16.45,4/16,4.87,11/21,11.53
2009,9.30,4/17,5.10,3/03,7.52
2010,12.45,12/31,7.53,2/06,9.46
2011,14.45,2/17,7.92,12/20,11.25
2012,10.35,12/19,8.26,1/16,9.46
2013,11.25,9/10,10.05,1/04,10.75
2014,11.10,8/27,9.99,10/16,10.48
2015,11.15,4/29,8.88,8/25,10.23
2016,9.61,8/15,8.73,1/22,9.12
2017,10.40,7/31,9.14,1/06,9.72
2018,10.80,10/03,9.78,2/06,10.30
