世紀,	5314
Year,最高價,日期,最低價,日期,收盤平均價
2000,91.00,04/10,12.00,12/30,52.94
2001,30.40,12/26,7.70,09/10,15.66
2002,43.40,04/16,10.95,12/23,24.24
2003,16.10,07/08,9.30,09/15,11.93
2004,13.40,03/15,3.03,12/03,7.21
2005,14.55,12/30,3.19,01/18,4.52
2006,16.35,01/05,7.80,09/15,10.33
2007,21.05,07/31,8.60,12/20,12.86
2008,10.50,04/11,2.48,11/20,6.71
2009,15.10,10/08,3.05,02/11,10.36
2010,14.35,04/30,8.70,02/08,12.41
2011,17.40,06/10,8.72,09/14,13.51
2012,18.95,04/13,9.80,11/21,15.15
2013,11.80,01/04,6.38,11/26,9.59
2014,14.55,06/30,7.46,02/05,10.98
2015,12.00,02/09,5.51,08/25,9.66
2016,7.70,04/11,4.41,11/21,6.00
2017,5.99,09/21,3.65,07/24,4.76
