皇田,	9951
Year,最高價,日期,最低價,日期,收盤平均價
2003,57.00,12/24,53.50,12/18,55.60
2004,64.00,04/12,41.50,09/29,51.60
2005,51.00,02/21,23.85,09/09,34.58
2006,42.50,12/22,25.15,02/23,28.86
2007,65.60,09/27,37.90,01/11,51.61
2008,49.70,01/02,6.31,12/19,31.60
2009,34.45,09/22,8.36,01/08,28.17
2010,37.50,03/30,25.90,02/06,32.07
2011,33.25,05/06,23.20,09/26,29.08
2012,42.60,11/16,25.70,01/11,34.99
2013,124.50,12/26,40.95,01/17,79.86
2014,161.50,04/10,85.10,10/28,125.97
2015,191.00,11/03,105.00,02/13,143.58
2016,222.50,09/22,150.50,01/08,180.95
2017,200.00,07/26,153.00,10/31,179.44
