華夏,	1305
Year,最高價,日期,最低價,日期,收盤平均價
2000,31.90,1/17,2.98,12/11,14.65
2001,6.45,2/20,2.21,8/02,3.52
2002,16.10,12/10,3.30,1/02,9.87
2003,16.60,1/14,7.50,3/11,11.37
2004,17.40,10/12,10.65,5/06,13.29
2005,16.30,1/19,7.96,9/20,10.48
2006,10.45,1/09,6.42,6/09,7.82
2007,13.10,10/22,7.62,5/03,9.00
2008,16.75,5/20,4.00,10/28,9.58
2009,13.35,5/27,6.35,2/27,10.76
2010,15.15,1/19,9.00,6/09,11.77
2011,16.35,4/27,7.80,10/21,11.75
2012,15.60,12/28,8.23,6/04,11.66
2013,20.95,7/23,14.10,4/16,16.97
2014,17.25,1/06,9.70,10/16,13.98
2015,16.20,11/16,10.00,7/28,13.30
2016,28.05,12/01,12.00,1/18,18.16
2017,37.60,8/23,22.90,1/10,29.06
