瑞軒,	2489
Year,最高價,日期,最低價,日期,收盤平均價
2001,67.00,12/27,23.60,9/19,38.44
2002,93.50,1/31,29.00,10/11,56.39
2003,46.10,7/28,26.20,5/02,33.29
2004,36.20,4/19,12.10,11/02,23.13
2005,19.20,3/14,7.66,10/28,14.07
2006,30.35,5/17,13.20,1/02,22.33
2007,66.50,7/27,25.70,3/05,38.70
2008,36.35,1/02,6.17,11/21,20.81
2009,39.50,12/28,9.70,1/21,21.91
2010,39.45,1/05,24.00,8/31,30.20
2011,28.50,1/20,14.70,12/19,21.74
2012,25.70,10/23,15.80,1/02,22.80
2013,25.25,5/17,17.50,11/13,21.58
2014,23.10,6/12,15.85,10/17,19.57
2015,19.05,7/27,12.50,8/25,16.63
2016,25.50,10/19,15.20,1/25,20.61
2017,23.90,3/09,15.10,10/20,19.47
2018,18.00,1/30,11.15,12/25,13.62
2019,12.75,3/15,10.35,8/06,11.31
