今皓,	3011
Year,最高價,日期,最低價,日期,收盤平均價
2002,34.40,10/24,21.20,9/30,26.97
2003,29.40,6/27,17.40,5/02,23.26
2004,26.70,2/23,13.00,9/07,18.69
2005,27.20,7/15,15.70,1/25,22.67
2006,25.40,1/06,12.60,9/15,16.86
2007,21.80,4/03,8.53,12/20,16.25
2008,9.95,1/02,3.32,11/21,6.67
2009,15.55,12/18,3.32,2/02,9.08
2010,14.80,1/04,9.43,2/08,12.38
2011,12.30,3/08,6.35,8/23,9.15
2012,10.70,8/28,6.54,6/04,8.50
2013,9.30,6/03,6.87,8/28,7.65
2014,15.60,2/13,7.80,10/28,11.45
2015,12.10,1/27,4.00,8/25,7.79
2016,8.93,3/11,6.39,11/09,7.49
2017,10.65,3/02,6.99,8/15,7.87
