永記,	1726
Year,最高價,日期,最低價,日期,收盤平均價
2000,41.00,9/15,20.20,12/30,29.40
2001,33.50,12/18,21.00,1/02,27.89
2002,47.80,6/14,31.10,1/17,38.59
2003,45.50,1/23,33.80,4/28,38.48
2004,45.40,3/15,36.10,5/17,40.24
2005,45.80,2/01,34.65,10/24,40.05
2006,64.40,10/12,37.00,3/24,45.30
2007,70.00,4/16,39.50,12/18,54.85
2008,57.30,4/18,26.70,10/27,39.12
2009,45.20,12/28,28.50,1/21,37.16
2010,50.50,4/16,40.40,2/06,44.54
2011,54.00,5/11,39.50,10/04,44.83
2012,66.00,8/27,42.40,1/09,51.87
2013,85.00,5/16,58.00,1/17,71.88
2014,91.60,9/03,73.70,2/11,80.87
2015,91.00,4/30,61.80,8/24,77.63
2016,80.50,12/22,68.40,1/11,75.58
2017,85.40,6/01,78.50,11/14,81.52
2018,83.50,3/16,69.50,11/30,78.92
2019,76.60,7/05,68.50,8/26,72.24
